time_s,left_phase_mean,right_phase_mean,left_force_mean_N,left_force_sem_N,right_force_mean_N,right_force_sem_N,center_mean_m,center_sem_m
8.0,0.5839117664384857,2.4929212555631115,0.0,0.0,0.0,0.0,0.10073031671345234,0.017659145180984312
8.200000000000001,1.208111820358168,2.7330993571759077,-0.11813567844903837,0.11813567844903836,0.0,0.0,0.09770658736427625,0.017413074438490408
8.4,1.8015306298605334,2.957592713455724,-0.016876525043648647,0.01687652504364865,0.6581844672718039,0.6581844672718039,0.09408920103063186,0.01823498781815338
8.6,2.323049131237836,-3.0812538581430933,-0.13501220034918918,0.1350122003491892,6.0767555116613226,3.734752596385121,0.08819606434553862,0.01987637825632834
8.8,3.0531990990411098,-2.8839652035718535,-5.265153542797658,3.339592264741487,13.403303734940936,3.815925114723924,0.08046913845464589,0.02178144137046002
9.0,-2.6126643955174806,-2.6586878962899356,-5.897408079330426,3.6379640095093353,5.756991919420611,1.9616258887557225,0.07567020878195764,0.02465964438353963
9.200000000000001,-2.048551097884946,-2.4456343441064794,-3.267521009716537,1.9858961160658763,4.816661665057355,2.313917421750495,0.07580021846418579,0.024304295084425852
9.4,-1.449577985797044,-2.2270934714351793,-5.931817076711606,2.5475969244556027,7.015916429266937,3.7163709861064644,0.07443760056048632,0.02298462468611406
9.600000000000001,-0.866197470651782,-2.0047229932065185,-3.8190862203850044,1.9940593647207925,4.721135117610717,2.887183313812487,0.07465208632250626,0.021875138834151767
9.8,-0.339347195716734,-1.7682510826812958,-0.47900382836571903,0.2242528520009375,3.260574937440344,2.6576790580757295,0.07682574105759461,0.021741545730184282
10.0,0.2982654000355512,-1.546458526651081,-3.124689472940863,3.124689472940863,2.4476097694403456,1.908193791183417,0.07539783045649529,0.022877344274399657
10.200000000000001,0.9105247805962662,-1.3216156403346113,-2.0700303255148804,2.070030325514881,2.275738883288235,2.031108956934469,0.07165258750319481,0.025683007444577063
10.4,1.569840975089429,-1.1151996178172585,0.0,0.0,4.559078942712412,3.6088312942344762,0.0634899139404297,0.02757055949039146
10.600000000000001,2.2196581356581477,-0.8791803351520968,0.0,0.0,0.642011151150748,0.43319394360297087,0.05809807575618228,0.028695474583164463
10.8,2.888306806796508,-0.6765484895274056,-7.615719407524971,3.503847253860592,3.808386100174596,3.7276905285779813,0.057216101326048374,0.02857318154753023
11.0,-2.7502180604868807,-0.45790270349133544,-7.736902374498278,2.5565334286542014,6.388196216058124,4.115167915468625,0.05955886856342359,0.028644709789587913
