time,cargo x,cargo y,cargo z,cargo alpha,cargo beta,cargo gamma,phi1,phi2,phi3,phi4,current1,current2,current3,current4,r1 x,r1 y,r1 z,r2 x,r2 y,r2 z,r3 x,r3 y,r3 z,r4 x,r4 y,r4 z
1241,-0.110277303,-0.399201363,0.073789306,0.000836533,0.000720492,0.495137513,0.751093635,3.499684962,4.914196617,0.455225543,0.538509334,0.523424682,0.602226648,0.478665487,0.513017178,0.56708318,1.019100189,-0.386315495,-1.333246827,-0.333006114,-0.806501806,-1.134847999,0.957268775,0.903445244,-2.358323097,-2.270102024
1242,-0.110047422,-0.399074405,0.073758863,0.00078262,0.000639038,0.49564746,0.811093635,3.539684962,4.963940768,0.50885988,0.539502507,0.522856955,0.602291772,0.479179336,0.513682485,0.568018258,1.018494248,-0.384682417,-1.333180666,-0.332979292,-0.806511819,-1.134909153,0.95707202,0.914383948,-2.358340025,-2.270080328
1243,-0.109848149,-0.398896068,0.073737614,0.000724711,0.000581656,0.496023655,0.871093635,3.579684962,5.013832697,0.562691666,0.540838462,0.522086382,0.6023585,0.479639343,0.514600515,0.569295764,1.017712593,-0.383532226,-1.333114266,-0.332952201,-0.806535065,-1.134986401,0.956606746,0.92436707,-2.358357191,-2.270069361
1244,-0.109665968,-0.398653001,0.073719189,0.000656646,0.000536974,0.496253997,0.931093635,3.619684962,5.063922284,0.616673095,0.542248643,0.521221706,0.602439498,0.480051389,0.515577972,0.570695937,1.016849756,-0.382513762,-1.33304739,-0.33292529,-0.806567609,-1.135080814,0.955938458,0.934583604,-2.358374119,-2.2700665
1245,-0.109485812,-0.398326039,0.073700488,0.000569661,0.000499765,0.496316344,0.991093635,3.659684962,5.114254701,0.670744972,0.543936486,0.520360654,0.602553432,0.48042576,0.516777337,0.572424233,1.015962362,-0.381502658,-1.332980156,-0.332897663,-0.806608915,-1.135198593,0.955246389,0.944284618,-2.358391523,-2.270088911
1246,-0.109303042,-0.39791128,0.07368844,0.000489821,0.000484915,0.496218115,1.051093635,3.699684962,5.164866048,0.724838436,0.546522648,0.519781296,0.602707981,0.480768733,0.518606484,0.574964762,1.015292525,-0.380263209,-1.332912207,-0.332870573,-0.806654215,-1.135347486,0.954205811,0.955136836,-2.358408928,-2.270139217
1247,-0.109068945,-0.397317618,0.073691428,0.000389764,0.000522267,0.495871067,1.111093635,3.739684962,5.215779174,0.778878419,0.548478981,0.51908764,0.602980471,0.48112283,0.520146728,0.577193022,1.014519453,-0.379005611,-1.332843423,-0.332842499,-0.806707382,-1.13552165,0.952991724,0.965950251,-2.358426571,-2.270189762
1248,-0.108689293,-0.396340996,0.073819071,0.000372893,0.000723705,0.495008051,1.171093635,3.779684962,5.267000193,0.832787693,0.550371324,0.518082848,0.603564454,0.481532445,0.521958888,0.579753101,1.013644934,-0.378117502,-1.332772613,-0.33281368,-0.806763053,-1.135707855,0.952465117,0.97635442,-2.358444452,-2.270365
1249,-0.108276121,-0.394814581,0.074095108,0.000326708,0.001073104,0.49331972,1.231093635,3.819684962,5.318514818,0.88649094,0.554121358,0.517029076,0.604421864,0.481987292,0.525225639,0.584361017,1.012731433,-0.377471894,-1.33269906,-0.332783908,-0.806943774,-1.136065006,0.952058494,0.985833704,-2.358462811,-2.270358086
1250,-0.108004957,-0.392044574,0.07397183,-0.000127831,0.000423158,0.490048051,1.291093635,3.859684962,5.370284859,0.939914766,0.553850917,0.516513491,0.605278886,0.482020646,0.526715338,0.586645663,1.011974692,-0.376813531,-1.332620025,-0.332751364,-0.807249546,-1.136609316,0.951478541,0.995465457,-2.358482361,-2.270004272
1251,-0.107566647,-0.387893289,0.073875606,0.000174239,0.000236171,0.484497309,1.351093635,3.899684962,5.422252101,0.992998836,0.555941119,0.516240025,0.607009754,0.48151845,0.530576825,0.592110932,1.01139009,-0.375981957,-1.332536936,-0.332716614,-0.807474494,-1.137084007,0.950898707,1.005540252,-2.358502865,-2.270151615
1252,-0.10749723,-0.385809571,0.073830128,-0.000327682,0.000485682,0.482378483,1.411093635,3.939684962,5.474326513,1.045719564,0.557647814,0.515824909,0.607654592,0.482317661,0.532701433,0.595441937,1.010838628,-0.375270814,-1.332445145,-0.332677245,-0.808084249,-1.138032675,0.950332522,1.01493609,-2.358524561,-2.270060301
1253,-0.107436977,-0.381728828,0.073502898,-0.000917285,-0.000267586,0.476997137,1.471093635,3.979684962,5.52640651,1.098054392,0.558407617,0.51586352,0.608964458,0.48250768,0.535580456,0.599619508,1.010255337,-0.374888211,-1.332347989,-0.332635283,-0.808914363,-1.139240026,0.949319661,1.022889614,-2.358546019,-2.269825935
1254,-0.107488558,-0.380073637,0.073616751,-0.000993275,0.000248702,0.475518167,1.531093635,4.019684962,5.578369294,1.150016579,0.561894434,0.515288353,0.60943333,0.483553687,0.538377285,0.60396558,1.009672403,-0.374810964,-1.332241058,-0.332588255,-0.809598804,-1.140379667,0.947241604,1.028669119,-2.358561516,-2.270014524
1255,-0.107634358,-0.378214031,0.073981524,-0.000641606,0.000801568,0.473602682,1.591093635,4.059684962,5.630090314,1.201638469,0.564086899,0.514862068,0.609981233,0.484977356,0.540321171,0.607381403,1.00911212,-0.375008076,-1.332126737,-0.332537562,-0.810710788,-1.142025948,0.944561779,1.032475471,-2.358563662,-2.270181417
1256,-0.107999966,-0.373942196,0.073317401,-0.002180313,-0.000286034,0.467490464,1.651093635,4.099684962,5.681448562,1.252969724,0.563504609,0.515366761,0.611097016,0.485281548,0.542290449,0.610747635,1.008586645,-0.375366718,-1.332002282,-0.332481772,-0.811838269,-1.143764734,0.941448629,1.034812093,-2.358549118,-2.269808531
1257,-0.108268283,-0.372617662,0.073576905,-0.001135807,0.000259968,0.466187865,1.711093635,4.139684962,5.732328629,1.304094981,0.566975872,0.514993609,0.611330598,0.486572012,0.544506788,0.614746928,1.008079648,-0.375832468,-1.331866503,-0.332420617,-0.812871456,-1.145480752,0.939522922,1.036182046,-2.358511686,-2.270252228
1258,-0.108539686,-0.366553634,0.073907785,-0.003584409,0.000781718,0.45764485,1.771093635,4.179684962,5.782638572,1.355114996,0.568342152,0.5155139,0.614007246,0.487434617,0.548894823,0.621248543,1.00757432,-0.376352966,-1.331720114,-0.332354486,-0.813888133,-1.147355318,0.937255919,1.03712821,-2.35845542,-2.27095437
1259,-0.108995393,-0.364099652,0.073576145,-0.000588116,0.000461263,0.454864144,1.831093635,4.219684962,5.832302783,1.406152802,0.569709922,0.515504108,0.614362357,0.488216671,0.550186098,0.624064207,1.007050157,-0.376930088,-1.33153367,-0.332258642,-0.815028071,-1.149375677,0.934233665,1.037827611,-2.358370543,-2.271671295
1260,-0.109415822,-0.362520486,0.073673889,-0.000683903,0.000450945,0.453289837,1.891093635,4.261339655,5.881278244,1.457354075,0.57158807,0.515331678,0.614379073,0.489995525,0.551557362,0.627010882,1.006519318,-0.377548516,-1.33129859,-0.33211562,-0.81629622,-1.151561499,0.932800531,1.038315773,-2.358270884,-2.272440434
1261,-0.109981842,-0.360697329,0.07378833,-0.000863314,0.000537108,0.451215684,1.942142261,4.311959575,5.929550034,1.508879206,0.57368329,0.515350761,0.614399004,0.491846684,0.553155005,0.630281091,1.005974174,-0.378186822,-1.331011057,-0.331919402,-0.817684233,-1.154073238,0.931317329,1.038789272,-2.358243227,-2.2732687
1262,-0.110629469,-0.358767599,0.073816083,-0.000902567,0.000555506,0.448879123,1.982142261,4.362740364,5.977130121,1.56090437,0.575620236,0.515475448,0.614358924,0.493712524,0.554542184,0.633633494,1.005408406,-0.378855199,-1.33067131,-0.331673563,-0.819196343,-1.156660676,0.930270135,1.03930366,-2.358266115,-2.27486515
1263,-0.111570187,-0.35658133,0.073898047,-0.000875787,0.000618398,0.445829988,2.022142261,4.413696612,6.024054483,1.613621538,0.576143811,0.516009066,0.614246384,0.495792306,0.555266559,0.635762453,1.004828215,-0.379549086,-1.330277801,-0.331377,-0.821154416,-1.159594178,0.929288089,1.039761066,-2.358285189,-2.276386738
1264,-0.112367213,-0.354699731,0.073795833,-0.000855773,0.000538579,0.443146944,2.062142261,4.464842191,6.07037944,1.667241087,0.578413141,0.516348222,0.614026713,0.498506342,0.556663513,0.639426172,1.004227281,-0.380274922,-1.329830885,-0.331029207,-0.823300779,-1.163266897,0.928082764,1.040223002,-2.358280182,-2.277611017
1265,-0.113223225,-0.35271275,0.073808804,-0.000928516,0.000614797,0.44012478,2.102142261,4.516191847,6.116175377,1.721953442,0.579740332,0.516773515,0.613874977,0.4994873,0.55774653,0.642247498,1.003595114,-0.381037325,-1.329334497,-0.330634147,-0.824307978,-1.165377021,0.92624867,1.040711641,-2.358245373,-2.279483318
1266,-0.11393407,-0.350975335,0.073691837,-0.000784969,0.0005408,0.437449306,2.142142261,4.567758139,6.161525132,1.777983192,0.580281852,0.51698504,0.613635404,0.501337305,0.55824542,0.644301414,1.002923727,-0.381844461,-1.328788638,-0.330193639,-0.825609624,-1.168510318,0.9245224,1.041306376,-2.358167171,-2.280813456
1267,-0.114516035,-0.349265009,0.073660433,-0.000774295,0.000599133,0.434842765,2.182142261,4.619551218,6.206516463,1.835509576,0.583983036,0.517008619,0.613500966,0.501812533,0.560336649,0.649248183,1.002217412,-0.382697344,-1.328199506,-0.329709291,-0.825930297,-1.170152426,0.923314571,1.041980624,-2.358083248,-2.282293081
1268,-0.115061052,-0.347325444,0.073682427,-0.000820346,0.000677625,0.431922942,2.222142261,4.671578169,6.251239652,1.894766787,0.583792044,0.516996955,0.613517706,0.50400066,0.560812116,0.650731206,1.00146997,-0.383596987,-1.327563167,-0.3291834,-0.827201009,-1.173280954,0.922556221,1.042708397,-2.357969284,-2.284044266
1269,-0.115618534,-0.345699131,0.07358776,-0.000695334,0.000583821,0.429355204,2.262142261,4.723840622,0.012604984,1.954766787,0.584519632,0.516948719,0.613270833,0.504216205,0.560973287,0.653284371,1.000693321,-0.384538233,-1.326884627,-0.328612208,-0.827263594,-1.174720526,0.92217654,1.043529034,-2.35785675,-2.286372423
1270,-0.116099574,-0.344106376,0.073561184,-0.000677753,0.000590724,0.42686224,2.302142261,4.776331999,0.057072479,2.014766787,0.586645329,0.516759661,0.613076046,0.506386005,0.561822712,0.657133162,0.999875247,-0.38553071,-1.326173902,-0.328014463,-0.828303993,-1.178064346,0.922458231,1.044399023,-2.357702971,-2.287948132
1271,-0.116593339,-0.342584044,0.073522925,-0.000624474,0.000553749,0.424400568,2.342142261,4.82903724,0.101542598,2.074766787,0.585876507,0.516568729,0.612863157,0.506155264,0.561715543,0.657835543,0.999030709,-0.386559784,-1.32547617,-0.32742539,-0.828032017,-1.178906798,0.921797097,1.045305848,-2.357566357,-2.29040122
1272,-0.117025435,-0.341265738,0.073467359,-0.000524707,0.000473393,0.422264695,2.382142261,4.88192886,0.146094633,2.134766787,0.586509292,0.516253277,0.612654073,0.507078777,0.561623037,0.660210371,0.998166502,-0.387622267,-1.324852467,-0.326907933,-0.828093231,-1.181275606,0.921428025,1.04623735,-2.357419968,-2.292082071
1273,-0.117479496,-0.340022206,0.073442549,-0.000485335,0.0004343,0.420154005,2.422142261,4.934967513,0.190798736,2.194766787,0.588421846,0.51594869,0.61258421,0.509578887,0.561921835,0.663751602,0.99728483,-0.388704628,-1.324367166,-0.326516569,-0.829265714,-1.184788585,0.921772897,1.047212958,-2.357338667,-2.293763638
1274,-0.117982849,-0.338753462,0.073438905,-0.000503637,0.000434476,0.417914897,2.462142261,4.988100448,0.235715574,2.254766787,0.589327561,0.515709923,0.612762663,0.509705666,0.562402546,0.665848255,0.996391118,-0.389795184,-1.324073195,-0.326306909,-0.829202414,-1.185898781,0.920834839,1.048268914,-2.357306719,-2.295701027
1275,-0.118445672,-0.337621987,0.073387228,-0.000435107,0.000348946,0.415959299,2.502142261,5.041259343,0.280898666,2.314766787,0.588672454,0.515381782,0.613071604,0.509211301,0.562077522,0.666408002,0.995487332,-0.390894622,-1.323967457,-0.326266825,-0.828472674,-1.186793923,0.919809699,1.049431086,-2.357284307,-2.299483299
